loan_id,Customer_ID,loan_start_date,tenure,installment_num,loan_amt,due_amt,paid_amt,overdue_amt,balance,snapshot_date
CUS_0x5c3f_2023_06_01,CUS_0x5c3f,2023-06-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-08-01
CUS_0x5c3f_2023_06_01,CUS_0x5c3f,2023-06-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-09-01
CUS_0x5c3f_2023_06_01,CUS_0x5c3f,2023-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-10-01
CUS_0x5c3f_2023_06_01,CUS_0x5c3f,2023-06-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-11-01
CUS_0x5c3f_2023_06_01,CUS_0x5c3f,2023-06-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2023-12-01
CUS_0x5c3f_2023_06_01,CUS_0x5c3f,2023-06-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-01-01
CUS_0x5c3f_2023_06_01,CUS_0x5c3f,2023-06-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-02-01
CUS_0x5c3f_2023_06_01,CUS_0x5c3f,2023-06-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-03-01
CUS_0x5c3f_2023_06_01,CUS_0x5c3f,2023-06-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-04-01
CUS_0x5c40_2024_07_01,CUS_0x5c40,2024-07-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-07-01
CUS_0x5c40_2024_07_01,CUS_0x5c40,2024-07-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-08-01
CUS_0x5c40_2024_07_01,CUS_0x5c40,2024-07-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-09-01
CUS_0x5c40_2024_07_01,CUS_0x5c40,2024-07-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-10-01
CUS_0x5c40_2024_07_01,CUS_0x5c40,2024-07-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-11-01
CUS_0x5c40_2024_07_01,CUS_0x5c40,2024-07-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-12-01
CUS_0x5c40_2024_07_01,CUS_0x5c40,2024-07-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2025-01-01
CUS_0x5c40_2024_07_01,CUS_0x5c40,2024-07-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-02-01
CUS_0x5c40_2024_07_01,CUS_0x5c40,2024-07-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-03-01
CUS_0x5c40_2024_07_01,CUS_0x5c40,2024-07-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-04-01
CUS_0x5c40_2024_07_01,CUS_0x5c40,2024-07-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-05-01
CUS_0x5c44_2024_06_01,CUS_0x5c44,2024-06-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-06-01
CUS_0x5c44_2024_06_01,CUS_0x5c44,2024-06-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-07-01
CUS_0x5c44_2024_06_01,CUS_0x5c44,2024-06-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-08-01
CUS_0x5c44_2024_06_01,CUS_0x5c44,2024-06-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-09-01
CUS_0x5c44_2024_06_01,CUS_0x5c44,2024-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-10-01
CUS_0x5c44_2024_06_01,CUS_0x5c44,2024-06-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-11-01
CUS_0x5c44_2024_06_01,CUS_0x5c44,2024-06-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-12-01
CUS_0x5c44_2024_06_01,CUS_0x5c44,2024-06-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-01-01
CUS_0x5c44_2024_06_01,CUS_0x5c44,2024-06-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-02-01
CUS_0x5c44_2024_06_01,CUS_0x5c44,2024-06-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-03-01
CUS_0x5c44_2024_06_01,CUS_0x5c44,2024-06-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-04-01
CUS_0x5c45_2024_08_01,CUS_0x5c45,2024-08-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-08-01
CUS_0x5c45_2024_08_01,CUS_0x5c45,2024-08-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-09-01
CUS_0x5c45_2024_08_01,CUS_0x5c45,2024-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-10-01
CUS_0x5c45_2024_08_01,CUS_0x5c45,2024-08-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-11-01
CUS_0x5c45_2024_08_01,CUS_0x5c45,2024-08-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-12-01
CUS_0x5c45_2024_08_01,CUS_0x5c45,2024-08-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2025-01-01
CUS_0x5c45_2024_08_01,CUS_0x5c45,2024-08-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2025-02-01
CUS_0x5c45_2024_08_01,CUS_0x5c45,2024-08-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-03-01
CUS_0x5c45_2024_08_01,CUS_0x5c45,2024-08-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-04-01
CUS_0x5c45_2024_08_01,CUS_0x5c45,2024-08-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-05-01
CUS_0x5c45_2024_08_01,CUS_0x5c45,2024-08-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-06-01
CUS_0x5c4f_2024_01_01,CUS_0x5c4f,2024-01-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-01-01
CUS_0x5c4f_2024_01_01,CUS_0x5c4f,2024-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-02-01
CUS_0x5c4f_2024_01_01,CUS_0x5c4f,2024-01-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-03-01
CUS_0x5c4f_2024_01_01,CUS_0x5c4f,2024-01-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-04-01
CUS_0x5c4f_2024_01_01,CUS_0x5c4f,2024-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-05-01
CUS_0x5c4f_2024_01_01,CUS_0x5c4f,2024-01-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-06-01
CUS_0x5c4f_2024_01_01,CUS_0x5c4f,2024-01-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-07-01
CUS_0x5c4f_2024_01_01,CUS_0x5c4f,2024-01-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-08-01
CUS_0x5c4f_2024_01_01,CUS_0x5c4f,2024-01-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-09-01
CUS_0x5c4f_2024_01_01,CUS_0x5c4f,2024-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-10-01
CUS_0x5c4f_2024_01_01,CUS_0x5c4f,2024-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-11-01
CUS_0x5c5_2024_05_01,CUS_0x5c5,2024-05-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-05-01
CUS_0x5c5_2024_05_01,CUS_0x5c5,2024-05-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-06-01
CUS_0x5c5_2024_05_01,CUS_0x5c5,2024-05-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-07-01
CUS_0x5c5_2024_05_01,CUS_0x5c5,2024-05-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-08-01
CUS_0x5c5_2024_05_01,CUS_0x5c5,2024-05-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-09-01
CUS_0x5c5_2024_05_01,CUS_0x5c5,2024-05-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-10-01
CUS_0x5c5_2024_05_01,CUS_0x5c5,2024-05-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-11-01
CUS_0x5c5_2024_05_01,CUS_0x5c5,2024-05-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-12-01
CUS_0x5c5_2024_05_01,CUS_0x5c5,2024-05-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-01-01
CUS_0x5c5_2024_05_01,CUS_0x5c5,2024-05-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-02-01
CUS_0x5c5_2024_05_01,CUS_0x5c5,2024-05-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-03-01
CUS_0x5c53_2023_05_01,CUS_0x5c53,2023-05-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-05-01
CUS_0x5c53_2023_05_01,CUS_0x5c53,2023-05-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-06-01
CUS_0x5c53_2023_05_01,CUS_0x5c53,2023-05-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-07-01
CUS_0x5c53_2023_05_01,CUS_0x5c53,2023-05-01,10,3,10000,1000.0,0.0,1000.0,8000.0,2023-08-01
CUS_0x5c53_2023_05_01,CUS_0x5c53,2023-05-01,10,4,10000,1000.0,0.0,2000.0,8000.0,2023-09-01
CUS_0x5c53_2023_05_01,CUS_0x5c53,2023-05-01,10,5,10000,1000.0,0.0,3000.0,8000.0,2023-10-01
CUS_0x5c53_2023_05_01,CUS_0x5c53,2023-05-01,10,6,10000,1000.0,0.0,4000.0,8000.0,2023-11-01
CUS_0x5c53_2023_05_01,CUS_0x5c53,2023-05-01,10,7,10000,1000.0,0.0,5000.0,8000.0,2023-12-01
CUS_0x5c53_2023_05_01,CUS_0x5c53,2023-05-01,10,8,10000,1000.0,0.0,6000.0,8000.0,2024-01-01
CUS_0x5c53_2023_05_01,CUS_0x5c53,2023-05-01,10,9,10000,1000.0,0.0,7000.0,8000.0,2024-02-01
CUS_0x5c53_2023_05_01,CUS_0x5c53,2023-05-01,10,10,10000,1000.0,0.0,8000.0,8000.0,2024-03-01
CUS_0x5c59_2024_02_01,CUS_0x5c59,2024-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-02-01
CUS_0x5c59_2024_02_01,CUS_0x5c59,2024-02-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-03-01
CUS_0x5c59_2024_02_01,CUS_0x5c59,2024-02-01,10,2,10000,1000.0,0.0,1000.0,9000.0,2024-04-01
CUS_0x5c59_2024_02_01,CUS_0x5c59,2024-02-01,10,3,10000,1000.0,2000.0,0.0,7000.0,2024-05-01
CUS_0x5c59_2024_02_01,CUS_0x5c59,2024-02-01,10,4,10000,1000.0,0.0,1000.0,7000.0,2024-06-01
CUS_0x5c59_2024_02_01,CUS_0x5c59,2024-02-01,10,5,10000,1000.0,0.0,2000.0,7000.0,2024-07-01
CUS_0x5c59_2024_02_01,CUS_0x5c59,2024-02-01,10,6,10000,1000.0,0.0,3000.0,7000.0,2024-08-01
CUS_0x5c59_2024_02_01,CUS_0x5c59,2024-02-01,10,7,10000,1000.0,0.0,4000.0,7000.0,2024-09-01
CUS_0x5c59_2024_02_01,CUS_0x5c59,2024-02-01,10,8,10000,1000.0,0.0,5000.0,7000.0,2024-10-01
CUS_0x5c59_2024_02_01,CUS_0x5c59,2024-02-01,10,9,10000,1000.0,0.0,6000.0,7000.0,2024-11-01
CUS_0x5c59_2024_02_01,CUS_0x5c59,2024-02-01,10,10,10000,1000.0,0.0,7000.0,7000.0,2024-12-01
CUS_0x5c60_2023_03_01,CUS_0x5c60,2023-03-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-03-01
CUS_0x5c60_2023_03_01,CUS_0x5c60,2023-03-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-04-01
CUS_0x5c60_2023_03_01,CUS_0x5c60,2023-03-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-05-01
CUS_0x5c60_2023_03_01,CUS_0x5c60,2023-03-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-06-01
CUS_0x5c60_2023_03_01,CUS_0x5c60,2023-03-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-07-01
CUS_0x5c60_2023_03_01,CUS_0x5c60,2023-03-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-08-01
CUS_0x5c60_2023_03_01,CUS_0x5c60,2023-03-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2023-09-01
CUS_0x5c60_2023_03_01,CUS_0x5c60,2023-03-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2023-10-01
CUS_0x5c60_2023_03_01,CUS_0x5c60,2023-03-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2023-11-01
CUS_0x5c60_2023_03_01,CUS_0x5c60,2023-03-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2023-12-01
CUS_0x5c60_2023_03_01,CUS_0x5c60,2023-03-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-01-01
CUS_0x5c65_2024_06_01,CUS_0x5c65,2024-06-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-06-01
CUS_0x5c65_2024_06_01,CUS_0x5c65,2024-06-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-07-01
CUS_0x5c65_2024_06_01,CUS_0x5c65,2024-06-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-08-01
CUS_0x5c65_2024_06_01,CUS_0x5c65,2024-06-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-09-01
CUS_0x5c65_2024_06_01,CUS_0x5c65,2024-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-10-01
CUS_0x5c65_2024_06_01,CUS_0x5c65,2024-06-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-11-01
CUS_0x5c65_2024_06_01,CUS_0x5c65,2024-06-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-12-01
CUS_0x5c65_2024_06_01,CUS_0x5c65,2024-06-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-01-01
CUS_0x5c65_2024_06_01,CUS_0x5c65,2024-06-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-02-01
CUS_0x5c65_2024_06_01,CUS_0x5c65,2024-06-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-03-01
CUS_0x5c65_2024_06_01,CUS_0x5c65,2024-06-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-04-01
CUS_0x5c66_2023_07_01,CUS_0x5c66,2023-07-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-07-01
CUS_0x5c66_2023_07_01,CUS_0x5c66,2023-07-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-08-01
CUS_0x5c66_2023_07_01,CUS_0x5c66,2023-07-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-09-01
CUS_0x5c66_2023_07_01,CUS_0x5c66,2023-07-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-10-01
CUS_0x5c66_2023_07_01,CUS_0x5c66,2023-07-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-11-01
CUS_0x5c66_2023_07_01,CUS_0x5c66,2023-07-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-12-01
CUS_0x5c66_2023_07_01,CUS_0x5c66,2023-07-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-01-01
CUS_0x5c66_2023_07_01,CUS_0x5c66,2023-07-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-02-01
CUS_0x5c66_2023_07_01,CUS_0x5c66,2023-07-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-03-01
CUS_0x5c66_2023_07_01,CUS_0x5c66,2023-07-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-04-01
CUS_0x5c66_2023_07_01,CUS_0x5c66,2023-07-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-05-01
CUS_0x5c67_2024_02_01,CUS_0x5c67,2024-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-02-01
CUS_0x5c67_2024_02_01,CUS_0x5c67,2024-02-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-03-01
CUS_0x5c67_2024_02_01,CUS_0x5c67,2024-02-01,10,2,10000,1000.0,0.0,1000.0,9000.0,2024-04-01
CUS_0x5c67_2024_02_01,CUS_0x5c67,2024-02-01,10,3,10000,1000.0,2000.0,0.0,7000.0,2024-05-01
CUS_0x5c67_2024_02_01,CUS_0x5c67,2024-02-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-06-01
CUS_0x5c67_2024_02_01,CUS_0x5c67,2024-02-01,10,5,10000,1000.0,0.0,1000.0,6000.0,2024-07-01
CUS_0x5c67_2024_02_01,CUS_0x5c67,2024-02-01,10,6,10000,1000.0,0.0,2000.0,6000.0,2024-08-01
CUS_0x5c67_2024_02_01,CUS_0x5c67,2024-02-01,10,7,10000,1000.0,0.0,3000.0,6000.0,2024-09-01
CUS_0x5c67_2024_02_01,CUS_0x5c67,2024-02-01,10,8,10000,1000.0,0.0,4000.0,6000.0,2024-10-01
CUS_0x5c67_2024_02_01,CUS_0x5c67,2024-02-01,10,9,10000,1000.0,0.0,5000.0,6000.0,2024-11-01
CUS_0x5c67_2024_02_01,CUS_0x5c67,2024-02-01,10,10,10000,1000.0,0.0,6000.0,6000.0,2024-12-01
CUS_0x5c68_2023_11_01,CUS_0x5c68,2023-11-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-11-01
CUS_0x5c68_2023_11_01,CUS_0x5c68,2023-11-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-12-01
CUS_0x5c68_2023_11_01,CUS_0x5c68,2023-11-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-01-01
CUS_0x5c68_2023_11_01,CUS_0x5c68,2023-11-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-02-01
CUS_0x5c68_2023_11_01,CUS_0x5c68,2023-11-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-03-01
CUS_0x5c68_2023_11_01,CUS_0x5c68,2023-11-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-04-01
CUS_0x5c68_2023_11_01,CUS_0x5c68,2023-11-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-05-01
CUS_0x5c68_2023_11_01,CUS_0x5c68,2023-11-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-06-01
CUS_0x5c68_2023_11_01,CUS_0x5c68,2023-11-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-07-01
CUS_0x5c68_2023_11_01,CUS_0x5c68,2023-11-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-08-01
CUS_0x5c68_2023_11_01,CUS_0x5c68,2023-11-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-09-01
CUS_0x5c6d_2023_02_01,CUS_0x5c6d,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x5c6d_2023_02_01,CUS_0x5c6d,2023-02-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-03-01
CUS_0x5c6d_2023_02_01,CUS_0x5c6d,2023-02-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-04-01
CUS_0x5c6d_2023_02_01,CUS_0x5c6d,2023-02-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-05-01
CUS_0x5c6d_2023_02_01,CUS_0x5c6d,2023-02-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-06-01
CUS_0x5c6d_2023_02_01,CUS_0x5c6d,2023-02-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-07-01
CUS_0x5c6d_2023_02_01,CUS_0x5c6d,2023-02-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2023-08-01
CUS_0x5c6d_2023_02_01,CUS_0x5c6d,2023-02-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2023-09-01
CUS_0x5c6d_2023_02_01,CUS_0x5c6d,2023-02-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2023-10-01
CUS_0x5c6d_2023_02_01,CUS_0x5c6d,2023-02-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2023-11-01
CUS_0x5c6d_2023_02_01,CUS_0x5c6d,2023-02-01,10,10,10000,1000.0,1000.0,0.0,0.0,2023-12-01
CUS_0x5c72_2024_09_01,CUS_0x5c72,2024-09-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-09-01
CUS_0x5c72_2024_09_01,CUS_0x5c72,2024-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-10-01
CUS_0x5c72_2024_09_01,CUS_0x5c72,2024-09-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-11-01
CUS_0x5c72_2024_09_01,CUS_0x5c72,2024-09-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-12-01
CUS_0x5c72_2024_09_01,CUS_0x5c72,2024-09-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2025-01-01
CUS_0x5c72_2024_09_01,CUS_0x5c72,2024-09-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2025-02-01
CUS_0x5c72_2024_09_01,CUS_0x5c72,2024-09-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2025-03-01
CUS_0x5c72_2024_09_01,CUS_0x5c72,2024-09-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-04-01
CUS_0x5c72_2024_09_01,CUS_0x5c72,2024-09-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-05-01
CUS_0x5c72_2024_09_01,CUS_0x5c72,2024-09-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-06-01
CUS_0x5c72_2024_09_01,CUS_0x5c72,2024-09-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-07-01
CUS_0x5c75_2024_06_01,CUS_0x5c75,2024-06-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-06-01
CUS_0x5c75_2024_06_01,CUS_0x5c75,2024-06-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-07-01
CUS_0x5c75_2024_06_01,CUS_0x5c75,2024-06-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-08-01
CUS_0x5c75_2024_06_01,CUS_0x5c75,2024-06-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-09-01
CUS_0x5c75_2024_06_01,CUS_0x5c75,2024-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-10-01
CUS_0x5c75_2024_06_01,CUS_0x5c75,2024-06-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-11-01
CUS_0x5c75_2024_06_01,CUS_0x5c75,2024-06-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-12-01
CUS_0x5c75_2024_06_01,CUS_0x5c75,2024-06-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-01-01
CUS_0x5c75_2024_06_01,CUS_0x5c75,2024-06-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-02-01
CUS_0x5c75_2024_06_01,CUS_0x5c75,2024-06-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-03-01
CUS_0x5c75_2024_06_01,CUS_0x5c75,2024-06-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-04-01
CUS_0x5c7a_2023_06_01,CUS_0x5c7a,2023-06-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-06-01
CUS_0x5c7a_2023_06_01,CUS_0x5c7a,2023-06-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-07-01
CUS_0x5c7a_2023_06_01,CUS_0x5c7a,2023-06-01,10,2,10000,1000.0,0.0,1000.0,9000.0,2023-08-01
CUS_0x5c7a_2023_06_01,CUS_0x5c7a,2023-06-01,10,3,10000,1000.0,0.0,2000.0,9000.0,2023-09-01
CUS_0x5c7a_2023_06_01,CUS_0x5c7a,2023-06-01,10,4,10000,1000.0,0.0,3000.0,9000.0,2023-10-01
CUS_0x5c7a_2023_06_01,CUS_0x5c7a,2023-06-01,10,5,10000,1000.0,0.0,4000.0,9000.0,2023-11-01
CUS_0x5c7a_2023_06_01,CUS_0x5c7a,2023-06-01,10,6,10000,1000.0,0.0,5000.0,9000.0,2023-12-01
CUS_0x5c7a_2023_06_01,CUS_0x5c7a,2023-06-01,10,7,10000,1000.0,0.0,6000.0,9000.0,2024-01-01
CUS_0x5c7a_2023_06_01,CUS_0x5c7a,2023-06-01,10,8,10000,1000.0,0.0,7000.0,9000.0,2024-02-01
CUS_0x5c7a_2023_06_01,CUS_0x5c7a,2023-06-01,10,9,10000,1000.0,0.0,8000.0,9000.0,2024-03-01
CUS_0x5c7a_2023_06_01,CUS_0x5c7a,2023-06-01,10,10,10000,1000.0,0.0,9000.0,9000.0,2024-04-01
CUS_0x5c7d_2024_10_01,CUS_0x5c7d,2024-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-10-01
CUS_0x5c7d_2024_10_01,CUS_0x5c7d,2024-10-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-11-01
CUS_0x5c7d_2024_10_01,CUS_0x5c7d,2024-10-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-12-01
CUS_0x5c7d_2024_10_01,CUS_0x5c7d,2024-10-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2025-01-01
CUS_0x5c7d_2024_10_01,CUS_0x5c7d,2024-10-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2025-02-01
CUS_0x5c7d_2024_10_01,CUS_0x5c7d,2024-10-01,10,5,10000,1000.0,0.0,1000.0,6000.0,2025-03-01
CUS_0x5c7d_2024_10_01,CUS_0x5c7d,2024-10-01,10,6,10000,1000.0,0.0,2000.0,6000.0,2025-04-01
CUS_0x5c7d_2024_10_01,CUS_0x5c7d,2024-10-01,10,7,10000,1000.0,0.0,3000.0,6000.0,2025-05-01
CUS_0x5c7d_2024_10_01,CUS_0x5c7d,2024-10-01,10,8,10000,1000.0,0.0,4000.0,6000.0,2025-06-01
CUS_0x5c7d_2024_10_01,CUS_0x5c7d,2024-10-01,10,9,10000,1000.0,0.0,5000.0,6000.0,2025-07-01
CUS_0x5c7d_2024_10_01,CUS_0x5c7d,2024-10-01,10,10,10000,1000.0,0.0,6000.0,6000.0,2025-08-01
CUS_0x5c7f_2023_07_01,CUS_0x5c7f,2023-07-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-07-01
CUS_0x5c7f_2023_07_01,CUS_0x5c7f,2023-07-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-08-01
CUS_0x5c7f_2023_07_01,CUS_0x5c7f,2023-07-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-09-01
CUS_0x5c7f_2023_07_01,CUS_0x5c7f,2023-07-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-10-01
CUS_0x5c7f_2023_07_01,CUS_0x5c7f,2023-07-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-11-01
CUS_0x5c7f_2023_07_01,CUS_0x5c7f,2023-07-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-12-01
CUS_0x5c7f_2023_07_01,CUS_0x5c7f,2023-07-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-01-01
CUS_0x5c7f_2023_07_01,CUS_0x5c7f,2023-07-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-02-01
CUS_0x5c7f_2023_07_01,CUS_0x5c7f,2023-07-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-03-01
CUS_0x5c7f_2023_07_01,CUS_0x5c7f,2023-07-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-04-01
